File Name,LL_LL,LL_LH,LL_HL,LL_HH,LH_LL,LH_LH,LH_HL,LH_HH,HL_LL,HL_LH,HL_HL,HL_HH,HH_LL,HH_LH,HH_HL,HH_HH
0243.png,145.71875,120.109375,104.828125,98.84375,105.234375,128.390625,95.453125,92.265625,92.921875,84.03125,109.09375,72.703125,69.515625,77.875,50.1875,76.203125
0572.png,104.453125,79.234375,123.15625,110.265625,108.75,127.875,104.578125,92.359375,101.46875,106.234375,98.0,94.25,78.125,61.921875,78.109375,74.03125
0168.png,109.875,151.484375,147.265625,95.609375,145.1875,105.0,95.984375,95.921875,149.5625,84.359375,102.140625,91.09375,79.90625,79.9375,71.75,88.140625
0006.png,145.8125,123.546875,119.015625,116.890625,129.9375,120.6875,118.15625,119.046875,126.3125,116.90625,105.859375,120.859375,122.1875,113.28125,93.15625,108.1875
0591.png,145.28125,136.140625,139.109375,95.421875,125.109375,127.734375,91.34375,102.8125,157.75,70.140625,90.59375,74.265625,91.828125,75.5625,80.015625,72.09375
0224.png,112.125,70.28125,94.890625,70.875,109.34375,117.375,60.53125,90.59375,92.5,68.15625,106.125,67.875,61.96875,65.421875,54.171875,62.125
0507.png,140.578125,125.859375,121.734375,86.0625,121.34375,143.96875,87.890625,111.421875,101.984375,86.3125,89.265625,107.046875,89.90625,85.90625,62.171875,65.984375
0772.png,128.046875,101.046875,129.171875,78.59375,110.5625,128.359375,80.140625,54.453125,114.34375,69.859375,80.734375,66.46875,59.78125,51.671875,52.375,58.328125
0794.png,121.734375,154.265625,122.015625,130.796875,134.046875,109.09375,113.890625,110.21875,112.140625,115.578125,116.46875,108.0,81.796875,82.109375,58.03125,54.015625
0432.png,119.0,104.21875,82.296875,102.890625,112.890625,128.984375,73.1875,78.71875,99.46875,102.984375,94.703125,102.71875,93.34375,82.171875,77.5625,70.0
0477.png,151.0,196.0,106.578125,59.25,124.4375,90.875,58.03125,76.453125,86.3125,58.6875,54.65625,81.265625,49.96875,57.5,41.9375,45.9375
0749.png,111.140625,147.40625,146.3125,94.46875,134.765625,124.90625,111.5,102.171875,134.015625,107.390625,104.65625,105.671875,95.53125,99.046875,80.78125,83.890625
0419.png,100.3125,140.515625,119.78125,82.03125,122.8125,123.828125,68.015625,73.4375,120.125,81.921875,119.46875,57.171875,49.890625,50.40625,49.890625,42.03125
0176.png,104.921875,106.890625,107.890625,74.390625,85.140625,95.109375,87.984375,76.203125,93.640625,85.046875,104.0625,71.765625,75.703125,68.125,56.3125,71.984375
0580.png,112.84375,138.140625,88.4375,126.65625,136.1875,96.78125,102.40625,105.125,95.71875,119.46875,77.265625,91.0,91.84375,71.96875,55.578125,55.90625
0284.png,110.609375,93.203125,69.046875,93.328125,70.5625,106.890625,96.265625,68.09375,75.484375,62.4375,80.0625,65.984375,64.0,56.078125,48.09375,48.046875
0254.png,133.109375,122.09375,115.546875,119.1875,152.46875,110.359375,103.484375,137.8125,125.078125,107.8125,118.609375,100.421875,119.390625,115.171875,106.984375,91.9375
0028.png,129.40625,117.390625,88.765625,117.15625,118.15625,123.953125,110.03125,132.265625,102.984375,106.046875,103.109375,107.078125,107.65625,103.234375,92.328125,101.640625
0700.png,119.359375,88.671875,107.640625,109.5625,94.578125,116.859375,125.953125,115.125,105.640625,118.125,118.65625,97.546875,89.453125,90.421875,53.875,65.984375
0013.png,145.796875,106.28125,109.046875,126.171875,107.609375,90.375,106.9375,100.125,90.921875,108.78125,118.015625,114.328125,104.265625,79.484375,99.65625,71.4375
0316.png,106.34375,126.515625,113.796875,105.25,127.6875,107.921875,123.734375,112.5625,114.0625,96.875,136.3125,130.0625,115.671875,96.234375,116.765625,96.859375
0273.png,146.59375,110.6875,74.53125,68.765625,97.375,116.1875,57.328125,79.125,66.28125,73.953125,73.421875,76.859375,65.75,58.375,61.65625,53.96875
0601.png,136.890625,85.65625,110.296875,108.125,96.25,144.25,90.78125,109.3125,118.625,81.46875,100.765625,101.390625,85.953125,74.1875,81.6875,64.234375
0344.png,96.640625,151.65625,98.640625,93.125,110.328125,109.640625,101.265625,100.96875,110.5625,102.015625,88.171875,108.96875,107.78125,80.46875,103.40625,93.90625
0246.png,112.5,130.984375,80.703125,50.125,106.765625,64.15625,35.9375,42.71875,62.0625,46.125,63.53125,54.53125,31.953125,23.625,36.34375,28.03125
0482.png,82.890625,100.84375,63.0625,70.75,93.0,68.53125,55.953125,47.78125,76.484375,60.15625,63.40625,55.421875,35.875,27.921875,35.734375,19.984375
0837.png,111.796875,132.734375,122.78125,99.15625,120.109375,121.859375,91.859375,90.359375,93.765625,89.796875,69.21875,73.6875,85.453125,85.4375,69.859375,66.0625
0081.png,135.8125,120.328125,136.140625,125.296875,117.0625,127.765625,128.96875,115.609375,123.796875,116.765625,106.625,121.890625,102.140625,106.390625,117.421875,105.953125
0515.png,113.3125,142.53125,93.0,91.96875,138.78125,110.1875,114.09375,104.84375,88.765625,108.140625,87.421875,103.015625,89.890625,77.5625,89.71875,61.4375
0573.png,152.640625,155.265625,109.6875,107.828125,151.203125,132.40625,107.203125,98.1875,91.9375,98.25,83.765625,103.359375,101.8125,97.453125,89.109375,102.140625
0681.png,127.28125,152.203125,125.453125,115.46875,136.71875,128.5,103.59375,121.609375,141.5625,96.171875,103.828125,106.25,117.6875,114.71875,109.609375,106.328125
